id,code,name,continent,iso_country
304625,MG-F,Fianarantsoa,AF,MG
304626,MG-M,Mahajanga,AF,MG
304627,MG-T,Antananarivo,AF,MG
304628,MG-U,Toliara,AF,MG
304630,MH-ALK,Ailuk,OC,MH
304631,MH-ALL,Ailinglapalap,OC,MH
304632,MH-ARN,Arno,OC,MH
304633,MH-AUR,Aur,OC,MH
306568,MH-BIK,Bikini,OC,MH
304634,MH-EBO,Ebon,OC,MH
304635,MH-ENI,Eniwetok,OC,MH
304636,MH-JAL,Jaluit,OC,MH
304637,MH-KIL,Kili,OC,MH
304638,MH-KWA,Kwajalein,OC,MH
304639,MH-LAE,Lae,OC,MH
304640,MH-LIB,Lib,OC,MH
304641,MH-LIK,Likiep,OC,MH
304642,MH-MAJ,Majuro,OC,MH
304643,MH-MAL,Maloelap,OC,MH
304644,MH-MEJ,Mejit,OC,MH
304645,MH-MIL,Mili,OC,MH
304646,MH-NMK,Namorik,OC,MH
304647,MH-NMU,Namu,OC,MH
304648,MH-RON,Rongelap,OC,MH
304650,MH-UJA,Ujae,OC,MH
304651,MH-UJL,Ujelang,OC,MH
304652,MH-UTI,Utirik,OC,MH
304653,MH-WTJ,Wotje,OC,MH
304654,MH-WTN,Wotho,OC,MH
317092,MK-001,Vardar Statistical Region,EU,MK
317093,MK-002,Eastern Statistical Region,EU,MK
317094,MK-003,Southwestern Statistical Region,EU,MK
317095,MK-004,Southeastern Statistical Region,EU,MK
317096,MK-005,Pelagonia Statistical Region,EU,MK
317097,MK-006,Polog Statistical Region,EU,MK
317098,MK-007,Northeastern Statistical Region,EU,MK
317099,MK-008,Skopje Statistical Region,EU,MK
304656,ML-1,Kayes Region,AF,ML
304657,ML-2,Koulikoro Region,AF,ML
304658,ML-3,Sikasso Region,AF,ML
304659,ML-4,S����,AF,ML
304660,ML-5,Mopti Region,AF,ML
304661,ML-6,Tombouctou Region,AF,ML
304662,ML-7,Gao Region,AF,ML
304663,ML-8,Kidal Region,AF,ML
304664,ML-BK0,Bamako Capital District,AF,ML
304666,MM-01,Sagaing Division,AS,MM
304667,MM-02,Bago Division,AS,MM
304668,MM-03,Magway Division,AS,MM
304669,MM-04,Mandalay Division,AS,MM
304670,MM-05,Tanintharyi Division,AS,MM
304671,MM-06,Yangon Division,AS,MM
304672,MM-07,Ayeyarwady Division,AS,MM
304673,MM-11,Kachin State,AS,MM
304674,MM-12,Kayah State,AS,MM
304675,MM-13,Kayin State,AS,MM
304676,MM-14,Chin State,AS,MM
304677,MM-15,Mon State,AS,MM
304678,MM-16,Rakhine State,AS,MM
304679,MM-17,Shan State,AS,MM
304681,MN-035,Orhon,AS,MN
304682,MN-037,Darhan uul,AS,MN
304683,MN-039,Hentiy,AS,MN
304684,MN-041,Kh���,AS,MN
304685,MN-043,Khovd,AS,MN
304686,MN-046,Uvs,AS,MN
304687,MN-047,Tov,AS,MN
304688,MN-049,Selenge,AS,MN
304689,MN-051,Shbaatar,AS,MN
304690,MN-053,��mn��govi,AS,MN
304691,MN-055,��v��rkhangai,AS,MN
304692,MN-057,Dzavhan,AS,MN
304693,MN-059,DundgovL,AS,MN
304694,MN-061,Dornod,AS,MN
304695,MN-063,"Dornogov,",AS,MN
304696,MN-064,Govi-Smber,AS,MN
304697,MN-065,Govi-Altay,AS,MN
304698,MN-067,Bulgan,AS,MN
304699,MN-069,Bayanhongor,AS,MN
304700,MN-071,Bayan-Olgiy,AS,MN
304701,MN-073,Arhangay,AS,MN
304702,MN-1,Ulanbaatar,AS,MN
304707,MR-01,Hodh ech Chargui Region,AF,MR
304708,MR-02,Hodh el Charbi Region,AF,MR
304709,MR-03,Assaba Region,AF,MR
304710,MR-04,Gorgol Region,AF,MR
304711,MR-05,Brakna Region,AF,MR
304712,MR-06,Trarza Region,AF,MR
304713,MR-07,Adrar Region,AF,MR
304714,MR-08,Dakhlet Nouadhibou Region,AF,MR
304715,MR-09,Tagant Region,AF,MR
304716,MR-10,Guidimaka Region,AF,MR
304717,MR-11,Tiris Zemmour Region,AF,MR
304718,MR-12,Inchiri Region,AF,MR
304719,MR-NKC,Nouakchott Region,AF,MR
306798,MT-01,Attard,EU,MT
306799,MT-02,Balzan,EU,MT
306800,MT-03,Birgu,EU,MT
306801,MT-04,Birkirkara,EU,MT
306802,MT-05,Bir���,EU,MT
306803,MT-06,Bormla,EU,MT
306804,MT-07,Dingli,EU,MT
306805,MT-08,Fgura,EU,MT
306806,MT-09,Floriana,EU,MT
306807,MT-10,Fontana,EU,MT
306808,MT-11,Gudja,EU,MT
306809,MT-12,Gzira,EU,MT
306810,MT-13,G����,EU,MT
306811,MT-14,G��,EU,MT
306812,MT-15,G���,EU,MT
306813,MT-16,G��,EU,MT
306814,MT-17,G��,EU,MT
306815,MT-18,��amrun,EU,MT
306816,MT-19,Iklin,EU,MT
306817,MT-20,Isla,EU,MT
306818,MT-21,Kalkara,EU,MT
306819,MT-22,Ker��,EU,MT
306820,MT-23,Kirkop,EU,MT
306821,MT-24,Lija,EU,MT
306822,MT-25,Luqa,EU,MT
306823,MT-26,Marsa,EU,MT
306824,MT-27,Marsaskala,EU,MT
306825,MT-28,Marsaxlokk,EU,MT
306826,MT-29,Mdina,EU,MT
306827,MT-30,Mellie�,EU,MT
306828,MT-31,M��,EU,MT
306829,MT-32,Mosta,EU,MT
306830,MT-33,Mqabba,EU,MT
306831,MT-34,Msida,EU,MT
306832,MT-35,Mtarfa,EU,MT
306833,MT-36,Munxar,EU,MT
306834,MT-37,Nadur,EU,MT
306835,MT-38,Naxxar,EU,MT
306836,MT-39,Paola,EU,MT
306837,MT-40,Pembroke,EU,MT
306838,MT-41,Piet�,EU,MT
306839,MT-42,Qala,EU,MT
306840,MT-43,Qormi,EU,MT
306841,MT-44,Qrendi,EU,MT
306842,MT-45,Rabat Gozo,EU,MT
306843,MT-46,Rabat Malta,EU,MT
306844,MT-47,Safi,EU,MT
306845,MT-48,Saint Julian's,EU,MT
306846,MT-49,Saint John,EU,MT
306847,MT-50,Saint Lawrence,EU,MT
306848,MT-51,Saint Paul's Bay,EU,MT
306849,MT-52,Sannat,EU,MT
306850,MT-53,Saint Lucia's,EU,MT
306851,MT-54,Santa Venera,EU,MT
306852,MT-55,Si���,EU,MT
306853,MT-56,Sliema,EU,MT
306854,MT-57,Swieqi,EU,MT
306855,MT-58,Ta' Xbiex,EU,MT
306856,MT-59,Tarxien,EU,MT
306857,MT-60,Valletta,EU,MT
306858,MT-61,Xag��,EU,MT
306859,MT-62,Xewkija,EU,MT
306860,MT-63,Xg��,EU,MT
306861,MT-64,��abbar,EU,MT
306862,MT-65,��ebbu�� Gozo,EU,MT
306863,MT-66,��ebbu�� Malta,EU,MT
306864,MT-67,��ejtun,EU,MT
306865,MT-68,��urrieq,EU,MT
304723,MU-AG,Agalega Islands,AF,MU
304724,MU-BL,Black River,AF,MU
304725,MU-BR,Beau Bassin-Rose Hill,AF,MU
304726,MU-CC,Cargados Carajos Shoals,AF,MU
304727,MU-CU,Curepipe,AF,MU
304728,MU-FL,Flacq,AF,MU
304729,MU-GP,Grand Port,AF,MU
304730,MU-MO,Moka,AF,MU
304731,MU-PA,Pamplemousses,AF,MU
304732,MU-PL,Port Louis (district),AF,MU
304733,MU-PU,Port Louis,AF,MU
304734,MU-PW,Plaines Wilhems,AF,MU
304735,MU-QB,Quatre Bornes,AF,MU
304736,MU-RO,Rodrigues Island,AF,MU
304737,MU-RP,Riviere du Rempart,AF,MU
304738,MU-SA,Savanne,AF,MU
304740,MU-VP,Vacosa-Phoenix,AF,MU
304741,MV-01,Seenu Atoll,AS,MV
304742,MV-02,Alif Alif Atoll,AS,MV
304743,MV-03,Lhaviyani,AS,MV
304744,MV-04,Vaavu,AS,MV
304745,MV-05,Laamu Atoll,AS,MV
304746,MV-07,Haa Alif,AS,MV
304747,MV-08,Thaa,AS,MV
304748,MV-12,Meemu,AS,MV
304749,MV-13,Raa,AS,MV
304750,MV-14,Faafu,AS,MV
304751,MV-17,Dhaalu,AS,MV
304752,MV-20,Baa,AS,MV
304753,MV-23,Haa Dhaalu Atoll,AS,MV
304754,MV-24,Shaviyani,AS,MV
304755,MV-25,Noonu,AS,MV
304756,MV-26,Kaafu,AS,MV
304757,MV-27,Gaaf Alif,AS,MV
304758,MV-28,Gaafu Dhaalu Atoll,AS,MV
304759,MV-29,Gnaviyani,AS,MV
304760,MV-MLE,Mal����,AS,MV
304762,MW-BA,Balaka District,AF,MW
304763,MW-BL,Blantyre District,AF,MW
304764,MW-CK,Chikwawa District,AF,MW
304765,MW-CR,Chiradzulu District,AF,MW
304766,MW-CT,Chitipa District,AF,MW
304767,MW-DE,Dedza District,AF,MW
304768,MW-DO,Dowa District,AF,MW
304769,MW-KR,Karonga District,AF,MW
304770,MW-KS,Kasungu District,AF,MW
304771,MW-LI,Lilongwe District,AF,MW
304772,MW-LK,Likoma Island District,AF,MW
304773,MW-MC,Mchinji District,AF,MW
304774,MW-MG,Mangochi District,AF,MW
304775,MW-MH,Machinga District,AF,MW
304776,MW-MU,Mulanje District,AF,MW
304777,MW-MW,Mwanza District,AF,MW
304778,MW-MZ,Mzimba District,AF,MW
304779,MW-NB,Nkhata Bay District,AF,MW
304780,MW-NI,Ntchisi District,AF,MW
304781,MW-NK,Nkhotakota District,AF,MW
304782,MW-NS,Nsanje District,AF,MW
304783,MW-NU,Ntcheu District,AF,MW
304784,MW-PH,Phalomba District,AF,MW
304785,MW-RU,Rumphi District,AF,MW
304786,MW-SA,Salima District,AF,MW
304787,MW-TH,Thyolo District,AF,MW
304789,MW-ZO,Zomba District,AF,MW
304790,MX-AGU,Aguascalientes,NA,MX
304791,MX-BCN,Baja California,NA,MX
304792,MX-BCS,Baja California Sur,NA,MX
304793,MX-CAM,Campeche,NA,MX
304794,MX-CHH,Chihuahua,NA,MX
304795,MX-CHP,Chiapas,NA,MX
304796,MX-COA,Coahuila,NA,MX
304797,MX-COL,Colima,NA,MX
304798,MX-DIF,Ciudad de M��,NA,MX
304799,MX-DUR,Durango,NA,MX
304800,MX-GRO,Guerrero,NA,MX
304801,MX-GUA,Guanajuato,NA,MX
304802,MX-HID,Hidalgo,NA,MX
304803,MX-JAL,Jalisco,NA,MX
304804,MX-MEX,M�����,NA,MX
304805,MX-MIC,Michoac�,NA,MX
304806,MX-MOR,Morelos,NA,MX
304807,MX-NAY,Nayarit,NA,MX
304808,MX-NLE,Nuevo Le�,NA,MX
304809,MX-OAX,Oaxaca,NA,MX
304810,MX-PUE,Puebla,NA,MX
304811,MX-QUE,Quer��,NA,MX
304812,MX-ROO,Quintana Roo,NA,MX
304813,MX-SIN,Sinaloa,NA,MX
304814,MX-SLP,San Luis Potos�,NA,MX
304815,MX-SON,Sonora,NA,MX
304816,MX-TAB,Tabasco,NA,MX
304817,MX-TAM,Tamaulipas,NA,MX
304818,MX-TLA,Tlaxcala,NA,MX
304820,MX-VER,Veracruz,NA,MX
304821,MX-YUC,Yucat�,NA,MX
304822,MX-ZAC,Zacatecas,NA,MX
304823,MY-01,Johor,AS,MY
304824,MY-02,Kedah,AS,MY
304825,MY-03,Kelantan,AS,MY
304826,MY-04,Melaka,AS,MY
304827,MY-05,Negeri Sembilan,AS,MY
304828,MY-06,Pahang,AS,MY
304829,MY-07,Pulau Pinang,AS,MY
304830,MY-08,Perak,AS,MY
304831,MY-09,Perlis,AS,MY
304832,MY-10,Selangor,AS,MY
304833,MY-11,Terengganu,AS,MY
304834,MY-12,Sabah,AS,MY
304835,MY-13,Sarawak,AS,MY
304836,MY-14,Wilayah Persekutuan Kuala Lumpur,AS,MY
304837,MY-15,Wilayah Persekutuan Labuan,AS,MY
304838,MY-16,Wilayah Persekutuan Putrajaya,AS,MY
304840,MZ-A,Niassa Province,AF,MZ
304841,MZ-B,Manica Province,AF,MZ
304842,MZ-G,Gaza Province,AF,MZ
304843,MZ-I,Inhambane Province,AF,MZ
306567,MZ-L,Maputo Province,AF,MZ
304844,MZ-MPM,Maputo (city),AF,MZ
304845,MZ-N,Nampula Province,AF,MZ
304846,MZ-P,Cabo Delgado Province,AF,MZ
304847,MZ-Q,Zambezia Province,AF,MZ
304848,MZ-S,Sofala Province,AF,MZ
304849,MZ-T,Tete Province,AF,MZ
304851,NA-CA,Zambezi Region,AF,NA
304852,NA-ER,Erongo Region,AF,NA
304853,NA-HA,Hardap Region,AF,NA
304854,NA-KA,��Karas Region,AF,NA
304859,NA-KE,Kavango East Region,AF,NA
304855,NA-KH,Khomas Region,AF,NA
304856,NA-KU,Kunene Region,AF,NA
317043,NA-KW,Kavango West Region,AF,NA
304857,NA-OD,Otjozondjupa Region,AF,NA
304858,NA-OH,Omaheke Region,AF,NA
304860,NA-ON,Oshana Region,AF,NA
304861,NA-OS,Omusati Region,AF,NA
304862,NA-OT,Oshikoto Region,AF,NA
304863,NA-OW,Ohangwena Region,AF,NA
304866,NE-1,Agadez Region,AF,NE
304867,NE-2,Diffa Region,AF,NE
304868,NE-3,Dosso Region,AF,NE
304869,NE-4,Maradi Region,AF,NE
304873,NE-5,Tahoua Region,AF,NE
304870,NE-6,Tillab����,AF,NE
304871,NE-7,Zinder Region,AF,NE
304872,NE-8,Niamey Capital District,AF,NE
304876,NG-AB,Abia,AF,NG
304877,NG-AD,Adamawa,AF,NG
304878,NG-AK,Akwa Ibom,AF,NG
304879,NG-AN,Anambra,AF,NG
304880,NG-BA,Bauchi,AF,NG
304881,NG-BE,Benue,AF,NG
304882,NG-BO,Borno,AF,NG
304883,NG-BY,Bayelsa,AF,NG
304884,NG-CR,Cross River,AF,NG
304885,NG-DE,Delta,AF,NG
304886,NG-EB,Ebonyi,AF,NG
304887,NG-ED,Edo,AF,NG
304888,NG-EK,Ekiti,AF,NG
304889,NG-EN,Enugu,AF,NG
304890,NG-FC,Abuja Capital Territory,AF,NG
304891,NG-GO,Gombe,AF,NG
304892,NG-IM,Imo,AF,NG
304893,NG-JI,Jigawa,AF,NG
304894,NG-KD,Kaduna,AF,NG
304895,NG-KE,Kebbi,AF,NG
304896,NG-KN,Kano,AF,NG
304897,NG-KO,Kogi,AF,NG
304898,NG-KT,Katsina,AF,NG
304899,NG-KW,Kwara,AF,NG
304900,NG-LA,Lagos,AF,NG
304901,NG-NA,Nassarawa,AF,NG
304902,NG-NI,Niger,AF,NG
304903,NG-OG,Ogun,AF,NG
304904,NG-ON,Ondo,AF,NG
304905,NG-OS,Osun,AF,NG
304906,NG-OY,Oyo,AF,NG
304907,NG-PL,Plateau,AF,NG
304908,NG-RI,Rivers,AF,NG
304909,NG-SO,Sokoto,AF,NG
304910,NG-TA,Taraba,AF,NG
304912,NG-YO,Yobe,AF,NG
304913,NG-ZA,Zamfara,AF,NG
304914,NI-AN,Atlantico Norte,NA,NI
304915,NI-AS,Atlantico Sur,NA,NI
304916,NI-BO,Boaco,NA,NI
304917,NI-CA,Carazo,NA,NI
304918,NI-CI,Chinandega,NA,NI
304919,NI-CO,Chontales,NA,NI
304920,NI-ES,Esteli,NA,NI
304921,NI-GR,Grenada,NA,NI
304922,NI-JI,Jinotega,NA,NI
304923,NI-LE,Leon,NA,NI
304924,NI-MD,Madriz,NA,NI
304925,NI-MN,Managua,NA,NI
304926,NI-MS,Masaya,NA,NI
304927,NI-MT,Matagalpa,NA,NI
304928,NI-NS,Nueva Segovia,NA,NI
304929,NI-RI,Rivas,NA,NI
304930,NI-SJ,Rio San Juan,NA,NI
304932,NL-DR,Drente,EU,NL
304933,NL-FL,Flevoland,EU,NL
304934,NL-FR,Friesland,EU,NL
304935,NL-GE,Gelderland,EU,NL
304936,NL-GR,Groningen,EU,NL
304937,NL-LI,Limburg,EU,NL
304938,NL-NB,Noord-Brabant,EU,NL
304939,NL-NH,Noord-Holland,EU,NL
304940,NL-OV,Overijssel,EU,NL
304942,NL-UT,Utrecht,EU,NL
304943,NL-ZH,Zuid-Holland,EU,NL
304944,NL-ZL,Zeeland,EU,NL
304945,NO-01,��stfold,EU,NO
304946,NO-02,Akershus,EU,NO
304947,NO-03,Oslo,EU,NO
304948,NO-04,Hedmark,EU,NO
304949,NO-05,Oppland,EU,NO
304950,NO-06,Buskerud,EU,NO
304951,NO-07,Vestfold,EU,NO
304952,NO-08,Telemark,EU,NO
304953,NO-09,Aust-Agder,EU,NO
304954,NO-10,Vest-Agder,EU,NO
304955,NO-11,Rogaland,EU,NO
304956,NO-12,Hordaland,EU,NO
304957,NO-14,Sogn og Fjordane,EU,NO
304958,NO-15,M�����,EU,NO
304959,NO-16,S�����,EU,NO
304960,NO-17,Nord-Tr���,EU,NO
304961,NO-18,Nordland,EU,NO
304962,NO-19,Troms,EU,NO
304963,NO-20,Finnmark,EU,NO
304964,NO-21,Svalbard,EU,NO
304965,NO-22,Jan Mayen,EU,NO
306444,NP-BA,Bagmati,AS,NP
306443,NP-BH,Bheri,AS,NP
306442,NP-DH,Dhawalagiri,AS,NP
306441,NP-GA,Gandaki,AS,NP
306440,NP-JA,Janakpur,AS,NP
306439,NP-KA,Karnali,AS,NP
306438,NP-KO,Kosi,AS,NP
306437,NP-LU,Lumbini,AS,NP
306436,NP-MA,Mahakali,AS,NP
306435,NP-ME,Mechi,AS,NP
306434,NP-NA,Narayani,AS,NP
306433,NP-RA,Rapti,AS,NP
306432,NP-SA,Sagarmatha,AS,NP
306431,NP-SE,Seti,AS,NP
306866,NR-01,Aiwo,OC,NR
306867,NR-02,Anabar,OC,NR
306868,NR-03,Anetan,OC,NR
306869,NR-04,Anibare,OC,NR
306870,NR-05,Baiti,OC,NR
306871,NR-06,Boe,OC,NR
306872,NR-07,Buada,OC,NR
306873,NR-08,Denigomodu,OC,NR
306874,NR-09,Ewa,OC,NR
306875,NR-10,Ijuw,OC,NR
306876,NR-11,Meneng,OC,NR
306877,NR-12,Nibok,OC,NR
306878,NR-13,Uaboe,OC,NR
306879,NR-14,Yaren,OC,NR
304970,NZ-AUK,Auckland Region,OC,NZ
304971,NZ-BOP,Bay of Plenty Region,OC,NZ
304972,NZ-CAN,Canterbury Region,OC,NZ
304973,NZ-GIS,Gisborne Region,OC,NZ
304974,NZ-HKB,Hawke's Bay Region,OC,NZ
304975,NZ-MBH,Marlborough Region,OC,NZ
304976,NZ-MWT,Manawatu-Wanganui Region,OC,NZ
304977,NZ-NSN,Nelson Region,OC,NZ
304978,NZ-NTL,Northland Region,OC,NZ
304979,NZ-OTA,Otago Region,OC,NZ
304980,NZ-STL,Southland Region,OC,NZ
304981,NZ-TAS,Tasman Region,OC,NZ
304982,NZ-TKI,Taranaki Region,OC,NZ
304984,NZ-WGN,Wellington Region,OC,NZ
304985,NZ-WKO,Waikato Region,OC,NZ
304986,NZ-WTC,West Coast Region,OC,NZ
304987,OM-BA,Al Batinah Governorate,AS,OM
317030,OM-BU,Al Buraimi Governorate,AS,OM
304988,OM-DA,Ad Dakhillyah Governorate,AS,OM
304990,OM-MA,Masqat Governorate,AS,OM
304991,OM-MU,Musandam Governorate,AS,OM
304992,OM-SH,Ash Sharqlyah Governorate,AS,OM
304994,OM-WU,Al Wusta Governorate,AS,OM
304995,OM-ZA,Az Zahirah Governorate,AS,OM
304989,OM-ZU,Dhofar Governorate,AS,OM
304996,PA-1,Bocas del Toro Province,NA,PA
316974,PA-10,Panam������,NA,PA
304997,PA-2,Cocl����,NA,PA
304998,PA-3,Col����,NA,PA
304999,PA-4,Chiriqu����,NA,PA
305000,PA-5,Dari����,NA,PA
305001,PA-6,Herrera Province,NA,PA
305002,PA-7,Los Santos Province,NA,PA
305003,PA-8,Panam����,NA,PA
305004,PA-9,Veraguas Province,NA,PA
316975,PA-EM,Ember������ I,NA,PA
305005,PA-KY,Kuna Yala Indigenous Region,NA,PA
316976,PA-NB,Ng������be-Bugl��,NA,PA
305007,PE-AMA,Amazonas Region,SA,PE
305008,PE-ANC,Ancash Region,SA,PE
305009,PE-APU,Apur����,SA,PE
305010,PE-ARE,Arequipa Region,SA,PE
305011,PE-AYA,Ayacucho Region,SA,PE
305012,PE-CAJ,Cajamarca Region,SA,PE
305013,PE-CAL,El Callao Region,SA,PE
305014,PE-CUS,Cuzco Region,SA,PE
305015,PE-HUC,Hu�����,SA,PE
305016,PE-HUV,Huancavelica Region,SA,PE
305017,PE-ICA,Ica Region,SA,PE
305018,PE-JUN,Jun����,SA,PE
305019,PE-LAL,La Libertad Region,SA,PE
305020,PE-LAM,Lambayeque Region,SA,PE
305021,PE-LIM,Lima Region,SA,PE
305022,PE-LOR,Loreto Region,SA,PE
305023,PE-MDD,Madre de Dios Region,SA,PE
305024,PE-MOQ,Moquegua Region,SA,PE
305025,PE-PAS,Pasco Region,SA,PE
305026,PE-PIU,Piura Region,SA,PE
305027,PE-PUN,Puno Region,SA,PE
305028,PE-SAM,San Mart����,SA,PE
305029,PE-TAC,Tacna Region,SA,PE
305030,PE-TUM,Tumbes Region,SA,PE
305032,PE-UCA,Ucayali Region,SA,PE
305034,PG-CPK,Chimbu,OC,PG
305035,PG-CPM,Central,OC,PG
305036,PG-EBR,East New Britain,OC,PG
305037,PG-EHG,Eastern Highlands,OC,PG
305038,PG-EPW,Enga,OC,PG
305039,PG-ESW,East Sepik,OC,PG
305040,PG-GPK,Gulf,OC,PG
307235,PG-HE,Hela,OC,PG
307236,PG-JI,Jiwaka,OC,PG
305041,PG-MBA,Milne Bay,OC,PG
305042,PG-MPL,Morobe,OC,PG
305043,PG-MPM,Madang,OC,PG
305044,PG-MRL,Manus,OC,PG
305045,PG-NCD,National Capital District (Port Moresby),OC,PG
305046,PG-NIK,New Ireland,OC,PG
305047,PG-NPP,Northern (Oro),OC,PG
305048,PG-NSB,Bougainville (North Solomons),OC,PG
305049,PG-SAN,Sandaun (West Sepik),OC,PG
305050,PG-SHM,Southern Highlands,OC,PG
305052,PG-WBK,West New Britain,OC,PG
305053,PG-WHM,Western Highlands,OC,PG
305054,PG-WPD,Western (Fly River),OC,PG
336924,PH-00,Metropolitan Manila,AS,PH
305055,PH-ABR,Abra Province,AS,PH
305056,PH-AGN,Agusan del Norte Province,AS,PH
305057,PH-AGS,Agusan del Sur Province,AS,PH
305058,PH-AKL,Aklan Province,AS,PH
305059,PH-ALB,Albay Province,AS,PH
305060,PH-ANT,Antique Province,AS,PH
305061,PH-APA,Apayao Province,AS,PH
305062,PH-AUR,Aurora Province,AS,PH
305063,PH-BAN,Bataan Province,AS,PH
305064,PH-BAS,Basilan Province,AS,PH
305065,PH-BEN,Benguet Province,AS,PH
305066,PH-BIL,Biliran Province,AS,PH
305067,PH-BOH,Bohol Province,AS,PH
305068,PH-BTG,Batangas Province,AS,PH
305069,PH-BTN,Batanes Province,AS,PH
305070,PH-BUK,Bukidnon Province,AS,PH
305071,PH-BUL,Bulacan Province,AS,PH
305072,PH-CAG,Cagayan Province,AS,PH
305073,PH-CAM,Camiguin Province,AS,PH
305074,PH-CAN,Camarines Norte Province,AS,PH
305075,PH-CAP,Capiz Province,AS,PH
305076,PH-CAS,Camarines Sur Province,AS,PH
305077,PH-CAT,Catanduanes Province,AS,PH
305078,PH-CAV,Cavite Province,AS,PH
305079,PH-CEB,Cebu Province,AS,PH
305080,PH-COM,Davao de Oro Province,AS,PH
305081,PH-DAO,Davao Oriental Province,AS,PH
305082,PH-DAS,Davao del Sur Province,AS,PH
305083,PH-DAV,Davao del Norte Province,AS,PH
336923,PH-DIN,Dinagat Islands Province,AS,PH
336922,PH-DVO,Davao Occidental Province,AS,PH
305084,PH-EAS,Eastern Samar Province,AS,PH
305085,PH-GUI,Guimaras Province,AS,PH
305086,PH-IFU,Ifugao Province,AS,PH
305087,PH-ILI,Iloilo Province,AS,PH
305088,PH-ILN,Ilocos Norte Province,AS,PH
305089,PH-ILS,Ilocos Sur Province,AS,PH
305090,PH-ISA,Isabela Province,AS,PH
305091,PH-KAL,Kalinga Province,AS,PH
305092,PH-LAG,Laguna Province,AS,PH
305093,PH-LAN,Lanao del Norte Province,AS,PH
305094,PH-LAS,Lanao del Sur Province,AS,PH
305095,PH-LEY,Leyte Province,AS,PH
305096,PH-LUN,La Union Province,AS,PH
305097,PH-MAD,Marinduque Province,AS,PH
305098,PH-MAG,Maguindanao Province,AS,PH
305099,PH-MAS,Masbate Province,AS,PH
305100,PH-MDC,Occidental Mindoro Province,AS,PH
305101,PH-MDR,Oriental Mindoro Province,AS,PH
305102,PH-MOU,Mountain Province,AS,PH
305103,PH-MSC,Misamis Occidental Province,AS,PH
305104,PH-MSR,Misamis Oriental Province,AS,PH
305105,PH-NCO,Cotabato Province,AS,PH
305106,PH-NEC,Negros Occidental Province,AS,PH
305107,PH-NER,Negros Oriental Province,AS,PH
305108,PH-NSA,Northern Samar Province,AS,PH
305109,PH-NUE,Nueva Ecija Province,AS,PH
305110,PH-NUV,Nueva Vizcaya Province,AS,PH
305111,PH-PAM,Pampanga Province,AS,PH
305112,PH-PAN,Pangasinan Province,AS,PH
305113,PH-PLW,Palawan Province,AS,PH
305114,PH-QUE,Quezon Province,AS,PH
305115,PH-QUI,Quirino Province,AS,PH
305116,PH-RIZ,Rizal Province,AS,PH
305117,PH-ROM,Romblon Province,AS,PH
305118,PH-SAR,Sarangani Province,AS,PH
305119,PH-SCO,South Cotabato Province,AS,PH
305120,PH-SIG,Siquijor Province,AS,PH
305121,PH-SLE,Southern Leyte Province,AS,PH
305122,PH-SLU,Sulu Province,AS,PH
305123,PH-SOR,Sorsogon Province,AS,PH
305124,PH-SUK,Sultan Kudarat Province,AS,PH
305125,PH-SUN,Surigao del Norte Province,AS,PH
305126,PH-SUR,Surigao del Sur Province,AS,PH
305127,PH-TAR,Tarlac Province,AS,PH
305128,PH-TAW,Tawi-Tawi Province,AS,PH
305130,PH-WSA,Samar Province,AS,PH
305131,PH-ZAN,Zamboanga del Norte Province,AS,PH
305132,PH-ZAS,Zamboanga del Sur Province,AS,PH
305133,PH-ZMB,Zambales Province,AS,PH
305134,PH-ZSI,Zamboanga Sibiguey Province,AS,PH
305135,PK-BA,Balochistan,AS,PK
305138,PK-GB,Gilgit-Baltistan,AS,PK
305136,PK-IS,Islamabad Capital Territory,AS,PK
305137,PK-JK,Azad Jammu and Kashmir,AS,PK
305139,PK-KP,Khyber Pakhtunkhwa,AS,PK
305140,PK-PB,Punjab,AS,PK
305141,PK-SD,Sindh,AS,PK
305144,PL-DS,Lower Silesia,EU,PL
305145,PL-KP,Kuyavia-Pomerania,EU,PL
305146,PL-LB,Lubusz,EU,PL
305147,PL-LD,Lodz,EU,PL
305148,PL-LU,Lublin,EU,PL
305149,PL-MA,Lesser Poland,EU,PL
305150,PL-MZ,Masovia,EU,PL
305151,PL-OP,Opole,EU,PL
305152,PL-PD,Podlachia,EU,PL
305153,PL-PK,Subcarpathia,EU,PL
305154,PL-PM,Pomerania,EU,PL
305155,PL-SK,Swietokrzyskie,EU,PL
305156,PL-SL,Silesia,EU,PL
305158,PL-WN,Warmia-Masuria,EU,PL
305159,PL-WP,Greater Poland,EU,PL
305160,PL-ZP,West Pomerania,EU,PL
305161,PM-ML,Miquelon-Longlade,NA,PM
305162,PM-SP,Saint-Pierre,NA,PM
316595,PS-BTH,Bethlehem Governorate,AS,PS
316596,PS-DEB,Deir al-Balah Governorate,AS,PS
316597,PS-GZA,Gaza Governorate,AS,PS
316600,PS-JEM,Jerusalem Governorate,AS,PS
316598,PS-JEN,Jenin Governorate,AS,PS
316599,PS-JRH,Jerico Governorate,AS,PS
316601,PS-KYS,Khan Yunis Governorate,AS,PS
316602,PS-NBS,Nablus Governorate,AS,PS
316603,PS-NGZ,North Gaza Governorate,AS,PS
316604,PS-QQA,Qalqilya Governorate,AS,PS
316606,PS-RBH,Ramallah and al-Bireh Governorate,AS,PS
316605,PS-RFH,Rafah Governorate,AS,PS
